"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"20846","PL 4376/1993","4376","1993","22/12/1993","Regula a falência, a concordata preventiva e a recuperação das empresas que exercem atividade econômica regida pelas leis comerciais, e dá outras providências.
NOVA EMENTA: Regula a recuperação judicial, a extrajudicial e a falência de devedores pessoas físicas e jurídicas que exerçam atividade econômica regida pelas leis comerciais, e dá outras providências.","Nova Lei de Falências.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","05/07/2005","Leitura e publicação da Mensagem 16/05-CN.
                                    DCN 05.07.05, pág. 4049, col. 01.
","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"221000","PL 4373/1993","4373","1993","21/12/1993","DISPÕE SOBRE PRORROGAÇÃO DO PRAZO FIXADO PELO ARTIGO 59 DA LEI Nº 7.450, DE 23 DE DEZEMBRO DE 1985, PARA INSTALAÇÃO, MODERNIZAÇÃO, AMPLIAÇÃO OU DIVERSIFICAÇÃO DE EMPREENDIMENTOS INDUSTRIAIS E AGRICOLAS NAS AREAS DE ATUAÇÃO DA SUDAM E SUDENE.","PRORROGANDO ESTE PRAZO ATE 31 DE DEZEMBRO DO ANO 2000; E PRORROGANDO, ATE O EXERCICIO FINANCEIRO DO ANO 2001, OS INCENTIVOS NA AREA DE ATUAÇÃO DA SUDAM E SUDENE.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","SENADO FEDERAL - MARCO MACIEL","
      ","
      ","PFL       ","PE","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"221009","PL 4374/1993","4374","1993","21/12/1993","DISPÕE SOBRE A MANUTENÇÃO DO VALOR REAL DOS SALARIOS.","SERA FEITA MEDIANTE SUA INDEXAÇÃO A TAXA REFERENCIAL (TR) OU AO INDICADOR DIARIO QUE VENHA A SER ADOTADO OFICIALMENTE PARA PREÇOS, CONTRATOS E TARIFAS E ESTABELECENDO QUE OS SALARIOS SERÃO PAGOS, NO MAXIMO, ATE O SEGUNDO DIA SUBSEQUENTE AO MES TRABALHADO).","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","PAULO PAIM","73910","134","PT        ","RS","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"221042","PL 4378/1993","4378","1993","21/12/1993","ALTERA DISPOSITIVOS DA LEI Nº 8.436, DE 25 DE JUNHO DE 1992, QUE 'INSTITUCIONALIZA O PROGRAMA DE CREDITO EDUCATIVO PARA ESTUDANTES CARENTES'. ","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","ALVARO PEREIRA","
      ","128","PSDB      ","MG","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"20836","PL 4366/1993","4366","1993","16/12/1993","Altera dispositivos da Lei nº 7.716, de 5 de janeiro de 1989, que ""define os crimes resultantes de preconceitos de raça ou cor"", e do Decreto-lei nº 2.848, de 7 de dezembro de 1940 - Código Penal","Inclui nos crimes resultantes de preconceitos, os de origem, sexo, idade, estado civil, ou de quaisquer outras formas de discriminação; aumenta as penalidades se o agente cometer o crime impelido por racismo ou por motivação mediante promessa de paga ou recompensa.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","BENEDITA DA SILVA                                 ","
      ","
      ","
      ","
      ","07/03/1995","DESPACHO A CCJR (EMENDAS DE PLENARIO).
DCN1 08 03 95 PAG 2741 COL 02.","924","Pronta para Pauta","180","PLEN      ","0","
        "
"20840","PL 4369/1993","4369","1993","16/12/1993","Reduz a jornada de trabalho para os pais ou responsáveis por menores portadores de deficiência física , sensorial ou mental e dá outras providências","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","AUGUSTO CARVALHO","
      ","118","PPS       ","DF","25/02/1994","APENSE-SE AO PL. 2869/92.(DESPACHO INICIAL)","925","Tramitando em Conjunto","180","PLEN      ","18746","PL 2869/1992"
"20843","PL 4371/1993","4371","1993","16/12/1993","Institui a Lei Orgânica Nacional das Polícias Civis, dispõe sobre normas gerais para o seu funcionamento e dá outras providências","Inclui o cargo de odonto-legista na carreira da polícia civil e dispõe que poderá ser criado através de lei, um centro criminológico destinado ao estudo da violência, objetiva subsidiar a formulação de políticas de defesa social contra a criminalidade.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","105","Especial (Arts. 142 e 143, RCCN)","5","Proposição Sujeita à Apreciação do Plenário","Luiz Carlos Hauly","73778","115","PP        ","PR","20/05/2002","Apense-se ao PL-6690/2002.
(Novo Despacho).","925","Tramitando em Conjunto","180","PLEN      ","50759","PL 6690/2002"
"220940","PL 4365/1993","4365","1993","16/12/1993","DA NOVA REDAÇÃO AO ARTIGO PRIMEIRO DO DECRETO 73684, DE 19 DE FEVEREIRO DE 1974, QUE 'CRIA A FLORESTA NACIONAL DO TAPAJOS E DA OUTRAS PROVIDENCIAS'.","REDEFININDO OS LIMITES GEOGRAFICOS DA FLORESTA NACIONAL DO TAPAJOS, OBJETIVANDO O DESENVOLVIMENTO DO MUNICIPIO DE AVEIRO, NO PARA, E DAS DEMAIS VILAS E POVOADOS QUE ESTÃO NA AREA DA FLORESTA). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","NICIAS RIBEIRO","74080","111","PMDB      ","PA","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"220955","PL 4367/1993","4367","1993","16/12/1993","INSTITUI O PASSE-DESEMPREGO E DA OUTRAS PROVIDENCIAS.","QUE COBRIRA SETENTA POR CENTO DAS DESPESAS DE TRANSPORTE DO TRABALHADOR DESEMPREGO HA MAIS DE 03 MESES E MENOS DE DOIS ANOS, LIMITANDO A 30 PASSES POR MES). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","WALDIR PIRES","74576","128","PSDB      ","BA","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"220963","PL 4368/1993","4368","1993","16/12/1993","ACRESCENTA PARAGRAFO UNICO AO ARTIGO 80 DA LEI Nº 8.069, DE 13 DE OUTUBRO DE 1990 - ESTATUTO DA CRIANÇA E DO ADOLESCENTE.","DISPONDO QUE A PROIBIÇÃO REFERENTE A PARTICIPAÇÃO OU A PRESENÇA DE MENORES OU ADOLESCENTES EM JOGOS DE BILHAR, SINUCA OU CONGENERES NÃO DEVERA SER OBSERVADA QUANDO SE TRATAR DE CLUBES SOCIAIS E ESPORTIVOS OU DE COMPONENTES E TORNEIOS REALIZADOS POR ENTIDADES ESPORTIVAS.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","AUGUSTO CARVALHO","
      ","118","PPS       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
