"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"218283","PL 4045/1997","4045","1997","22/12/1997","Dispõe sobre legislação de trânsito e dá outras providências.","Altera a Lei nº 9.503, de 1997. Poder Conclusivo das Comissões - artigo 24, inciso II.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"41117","PL 4047/1997","4047","1997","19/12/1997","Altera a redação dos artigos 18 e 23 da Lei nº 8036, de 11 de maio de 1990, que dispõe sobre a sistemática de saque do Fundo de Garantia do Tempo de Serviço - FGTS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","99",".","99",".","HUGO NAPOLEÃO","
      ","106","PFL       ","PI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"20632","PL 4046/1997","4046","1997","12/12/1997","Dispõe sobre o Título de Participação em Receita de Serviço Público Concedido - TR e dá outras providências.","
    ","1","o","2","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - José Serra","
      ","
      ","PSDB      ","SP","12/12/1997","DESPACHO INICIAL A CTASP, CFT (MERITO) E CCJR (MERITO E
ARTIGO 54 DO RI).","907","Urgência (Art. 155, RICD)","2003","Diversos  ","0","
        "
"20631","PL 4044/1997","4044","1997","11/12/1997","Dá nova redação ao art. 1º do Decreto-lei nº 1.040, de 21 de outubro de 1969, que dispõe sobre os Conselhos Federal e Regionais de Contabilidade, regula a eleição de seus membros e dá outras providências.","Estabelece que o Conselho Federal de Contabilidade será constituído de tantos membros quantos forem os conselhos regionais de contabilidade, eleitos, com igual número de suplentes.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","SENADO FEDERAL - LÚCIO ALCÂNTARA","
      ","
      ","PSDB      ","CE","28/01/1998","DESPACHO INICIAL A CTASP E CCJR (ARTIGO 54 DO RI).","923","Arquivada","4","MESA      ","0","
        "
"20602","PL 4017/1997","4017","1997","10/12/1997","Extingue o reconhecimento de firma.
","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Dalila Figueiredo","
      ","128","PSDB      ","SP","30/01/1998","APENSE-SE AO PL. 2805/97.(DESPACHO INICIAL)","923","Arquivada","4","MESA      ","0","
        "
"20605","PL 4019/1997","4019","1997","10/12/1997","Dispõe sobre alteração na Lei nº 8.989, de 24 de fevereiro de 1995, para estender isenção do imposto sobre produtos industrializados (IPI) na aquisição de automóveis por empresas de transporte autônomo de passageiros.","Concede o benefício fiscal as empresas de táxi e prorrogando a vigência da Lei até 31 de dezembro de 1998.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Maluly Netto","73547","106","PFL       ","SP","14/01/1998","APENSE-SE AO PL. 1890/96.(DESPACHO INICIAL)","923","Arquivada","4","MESA      ","17360","PL 1890/1996"
"20606","PL 4021/1997","4021","1997","10/12/1997","Altera a Lei nº 9.099, de 26 de setembro de 1995, que ""Dispõe sobre os Juizados Especiais Cíveis e Criminais e dá outras providências"".
","Estabelece que o Juizado Especial Cível tem competência funcional obrigatória para o processo, a conciliação, o julgamento e a execução das causas cíveis até setenta vezes 
o salário mínimo.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","KOYU IHA","73544","128","PSDB      ","SP","02/02/1998","APENSE-SE AO PL. 3283/97.(DESPACHO INICIAL)","925","Tramitando em Conjunto","180","PLEN      ","19403","PL 3283/1997"
"20609","PL 4024/1997","4024","1997","10/12/1997","Dispõe sobre a Aposentadoria por Invalidez.","Dispensa o aposentado por invalidez, com sessenta anos completos, de se submeter a exames médico-periciais.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Paulo Paim","73910","134","PT        ","RS","30/01/1998","DESPACHO INICIAL A CSSF E CCJR (ARTIGO 54 DO RI) - ARTIGO 24, II.","923","Arquivada","4","MESA      ","0","
        "
"20611","PL 4025/1997","4025","1997","10/12/1997","Altera o art. 74 da Lei nº 8.213, de 24 de julho de 1991.","Considera a data de pagamento de pensão por morte ao dia em que ocorreu o óbito e não a do requerimento, extingue o prazo de solicitação da mesma.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Paulo Paim","73910","134","PT        ","RS","30/01/1998","DESPACHO INICIAL A CSSF E CCJR (ARTIGO 54 DO RI).","923","Arquivada","4","MESA      ","0","
        "
"20612","PL 4026/1997","4026","1997","10/12/1997","Altera o art. 29 da Lei nº 8.212, de 24 de julho de 1991.","Altera o número mínimo de meses de permanência em cada classe da tabela de escala e aumentando, progressivamente, o valor do salário-base com vistas à contribuição previdenciária.
","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Paulo Paim","73910","134","PT        ","RS","12/03/2002 11:12:40","Declarada Prejudicada de Ofício pelo Presidente.","923","Arquivada","4","MESA      ","0","
        "
