"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"465327","PL 6719/2009","6719","2009","23/12/2009 18:21:00","Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), com a finalidade de modificar as regras relativas à prescrição dos crimes praticados contra crianças e adolescentes.

NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, com a finalidade de modificar as regras relativas à prescrição dos crimes praticados contra crianças e adolescentes.","Estabelece o início da prescrição dos crimes contra a dignidade sexual de crianças e adolescentes a partir da data que a vítima completar dezoito (18) anos.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - CPI da Pedofilia","
      ","
      ","NI        ","NI","21/01/2010","Às Comissões de 
Seguridade Social e Família e 
Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade
","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"465326","PL 6718/2009","6718","2009","23/12/2009 18:12:00","Altera a Lei nº 10.205, de 21 de março de 2001, que regulamenta o § 4º do art. 199 da Constituição Federal, para garantir a todos os pacientes do Sistema Único de Saúde a disponibilização de sangue, componentes, hemoderivados, medicamentos e demais recursos necessários ao diagnóstico, à prevenção e ao tratamento de suas doenças.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Senado Federal - Marconi Perillo","
      ","
      ","PSDB      ","GO","21/01/2010 16:19:00","Às Comissões de 
Seguridade Social e Família e 
Constituição e Justiça e de Cidadania (Art. 54 RICD).
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Prioridade
","907","Aguardando Designação de Relator","2003","CCJC      ","0","
        "
"465325","PL 6717/2009","6717","2009","23/12/2009 18:00:00","Altera a Lei nº 9.313, de 13 de novembro de 1996, que ""dispõe sobre a distribuição gratuita de medicamentos aos portadores do HIV e doentes de AIDS"", para incluir o benefício do fornecimento de leite em pó para os filhos de mães portadoras do HIV ou doentes de AIDS.","A distribuição ocorrerá durante os dois primeiros anos de vida.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Senado Federal - Mauro Miranda","
      ","
      ","PMDB      ","GO","27/01/2010","Às Comissões de 
Seguridade Social e Família; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD) 
Apensem-se a este o PL 3445/2008 e apensados.
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Prioridade
","915","Aguardando Parecer","2003","CCJC      ","0","
        "
"465324","PL 6716/2009","6716","2009","23/12/2009 17:50:00","Altera a Lei nº 7.565, de 19 de dezembro de 1986 (Código Brasileiro de Aeronáutica), para ampliar a possibilidade de participação do capital externo nas empresas de transporte aéreo.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","21","Urgência (Art. 155, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - Paulo Octávio","
      ","
      ","PFL       ","DF","21/01/2010","À Comissão  Especial destinada a proferir parecer ao Projeto de Lei nº 841, de 1995, do Sr. Vic Pires Franco, que ""dispõe sobre a multa a ser aplicada à empresa de transporte aéreo em caso de emissão de bilhete de passagem em número superior à capacidade da aeronave destacada para o respectivo trecho de viagem"" - PL 2.452/07 apensado a este. Comissão Especial destinada a proferir parecer ao PL 841/95.

Apensem-se a este o PL 841/95 e seus apensados.

Por oportuno, retifico o Ato de Constituição da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 841, de 1995, para determinar que esta seja constituída  com o fim de apreciar o  Projeto de Lei 6716, de 2009, mantendo-se as comissões indicadas no despacho de distribuição que constituiu a Comissão Especial nos termos do art. 34, II, do RICD. 

Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade
","924","Pronta para Pauta","180","PLEN      ","0","
        "
"465323","PL 6715/2009","6715","2009","23/12/2009 17:20:00","Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para excluir de ilicitude a ortotanásia.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - Gerson Camata","
      ","
      ","PMDB      ","ES","21/01/2010","Às Comissões de 
Seguridade Social e Família e 
Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD). Apense-se a este o PL 3002/08 e seus apensados.
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade
","915","Aguardando Parecer","2003","CCJC      ","0","
        "
"465322","PL 6714/2009","6714","2009","23/12/2009 17:15:00","Exclui da incidência do Imposto de Renda e da Contribuição Social sobre o Lucro Líquido o ganho de capital auferido por pessoa jurídica na alienação de bens registrados no ativo imobilizado.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Senado Federal - Marco Maciel","
      ","
      ","DEM       ","PE","21/01/2010","Às Comissões de 
Desenvolvimento Econômico, Indústria e Comércio; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD).
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Prioridade
","923","Arquivada","180","PLEN      ","0","
        "
"465321","PL 6713/2009","6713","2009","23/12/2009 17:03:00","Altera os arts. 286 e 287 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), com a finalidade de agravar a pena dos delitos de incitação e de apologia de crime quando este for punível com reclusão.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - CPI da Pedofilia","
      ","
      ","NI        ","NI","21/01/2010","À Comissão de 
Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)
Proposição Sujeita à Apreciação do Plenário
Regime de Tramitação: Prioridade
","924","Pronta para Pauta","2003","CCJC      ","0","
        "
"465320","PL 6712/2009","6712","2009","23/12/2009 16:51:00","Dispõe sobre auxílio financeiro da União aos Institutos Históricos e Geográficos.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Senado Federal - Pedro Simon","
      ","
      ","PMDB      ","RS","21/01/2010","Às Comissões de 
Educação e Cultura; 
Finanças e Tributação (Art. 54 RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, II
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Ordinária
","923","Arquivada","4","MESA      ","0","
        "
"465318","PL 6711/2009","6711","2009","23/12/2009 16:34:00","Altera o art. 29 do Decreto-Lei nº 1.455, de 7 de abril de 1976, para dispor sobre a destinação de veículos de transporte coletivo de passageiros objeto de pena de perdimento.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","20","Prioridade (Art. 151, II, RICD)","4","Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II","Senado Federal - Expedito Júnior","
      ","
      ","PSDB      ","RO","21/01/2010","Às Comissões de 
Educação e Cultura; 
Finanças e Tributação (Mérito e Art. 54, RICD) e 
Constituição e Justiça e de Cidadania (Art. 54 RICD) 
Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II
Regime de Tramitação: Prioridade
","923","Arquivada","4","MESA      ","0","
        "
"465315","PL 6710/2009","6710","2009","23/12/2009 16:13:00","Altera o art. 475 da Lei nº 5.869, de 11 de janeiro de 1973 (Código de Processo Civil), para dispensar o reexame necessário nos casos que especifica.","Dispensa a exigência do duplo grau de jurisdição para confirmação da sentença homologatória de  acordo ou transação em processos que órgãos públicos figurem como parte processual.","1","o","2","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","18","Especial","5","Proposição Sujeita à Apreciação do Plenário","Senado Federal - Jefferson Praia","
      ","
      ","PDT       ","AM","25/10/2011","DESPACHO EXARADO NO REQ 3218/2011: ""Defiro o Requerimento n. 3218/2011, nos termos do art. 141 e § único do art. 142, do RICD, e, tendo em vista ser o PL 6025/2005, do Senado Federal, o mais antigo entre os projetos oriundos daquela Casa, determino, na forma do art. 143, inciso II, do RICD, sejam a ele apensados os seguintes Projetos de Lei: PL 2336 /1991; PL 3804/1993; PL 490/1995; PL 504/1995; PL 692/1995; PL 1201/1995; PL 1489/1996; PL 1823/1996; PL 1824/1996; PL 2624/1996; PL 3371/1997; PL 486/1999; PL 487/1999; PL 490/1999; PL 491/1999; PL 492/1999; PL 493/1999; PL 494/1999; PL 496/1999; PL 507/1999; PL 626/1999; PL 6870/2002; PL 7499/2002; PL 7506/2002; PL 1522/2003; PL 3595/2004; PL 3605/2004; PL 3615/2004; PL 4150/2004; PL 4333/2004; PL 5983/2005; PL 7088/2006; PL 7232/2006; PL 203/2007; PL 212/2007; PL 361/2007; PL 408/2007; PL 884/2007; PL 1316/2007; PL 1482/2007; PL 1909/2007; PL 2066/2007; PL 2139/2007; PL 3015/2008; PL 3331/2008; PL 3490/2008; PL 3743/2008; PL 3751/2008; PL 3761/2008; PL 3919/2008; PL 4252/2008; PL 4343/2008; PL 4346/2008; PL 5233/2009; PL 5460/2009; PL 5475/2009; PL 5748/2009; PL 5815/2009; PL 6115/2009; PL 6199/2009; PL 6282/2009; PL 6488/2009; PL 6581/2009; PL 6649/2009; PL 6710/2009; PL 7360/2010; PL 7431/2010; PL 7506/2010; PL 7583/2010; PL 7584/2010; PL 8046/2010; PL 194/2011; PL 202/2011; PL 217/2011; PL 241/2011; PL 914/2011; PL 954/2011; PL 1199/2011; PL 1626/2011; PL 1627/2011; PL 1628/2011; PL 1650/2011; PL 1922/2011; PL 1956/2011; PL 2196/2011; PL 2242/2011; PL 2300/2011; PL 2399/2011 e PL 2483/2011. Por consequência, determino seja alterado o nome da “Comissão Especial destinada a proferir parecer ao Projeto de Lei n. 8046, de 2010, do Senado Federal, que trata do 'Código de Processo Civil' (revoga a Lei n. 5.869, de 1973)” para “Comissão Especial destinada a proferir parecer ao Projeto de Lei n. 6025, de 2005, do Senado Federal, e apensados, que tratam do 'Código de Processo Civil' (revoga a Lei n. 5.869, de 1973) Publique-se.Oficie-se.","923","Especial","100293","Diversos  ","302638","PL 6025/2005"
