"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"195121","PL 1694/1973","1694","1973","13/11/1975","ALTERA OS ARTIGOS 87 E 221 DO DECRETO-LEI Nº 3.689, DE 03 DE OUTUBRO DE 1941 (CODIGO DE PROCESSO PENAL), MODIFICADO PELAS LEIS NºS 1.907, DE 17 DE JULHO DE 1953 E 3.653, DE 04 DE NOVEMBRO DE 1959.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","FARIA LIMA","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"190260","PL 1296/1973","1296","1973","08/03/1975","MODIFICA A REDAÇÃO DO PARAGRAFO TERCEIRO DO ARTIGO 67 DA LEI Nº 5.682, DE 21 DE JULHO DE 1971. (LEI ORGANICA DOS PARTIDOS POLITICOS).","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SIQUEIRA CAMPOS","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195551","PL 1732/1973","1732","1973","03/12/1973","FIXA OS VALORES DE VENCIMENTOS DOS CARGOS DO GRUPO-PLANEJAMENTO E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195563","PL 1733/1973","1733","1973","03/12/1973","DISPÕE SOBRE A FISCALIZAÇÃO FINANCEIRA E ORÇAMENTARIA DA UNIÃO PELO CONGRESSO NACIONAL E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SENADO FEDERAL - MAGALHAES PINTO","
      ","
      ","ARENA     ","MG","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"195187","PL 1700/1973","1700","1973","30/11/1973","ACRESCENTA PARAGRAFO AO ARTIGO PRIMEIRO DO DECRETO-LEI Nº 161, DE 13 DE FEVEREIRO DE 1967, PARA O FIM DE DEFERIR A FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA COMPETENCIA PARA ELABORAR A POLITICA DEMOGRAFICA NACIONAL.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SIQUEIRA CAMPOS","
      ","143","ARENA     ","GO","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195449","PL 1723/1973 CESPVA","1723","1973","30/11/1973","MODIFICA A LEI Nº 5.108, DE 21 DE SETEMBRO DE 1966 (CODIGO NACIONAL DE TRANSITO) COM AS ALTERAÇÕES INTRODUZIDAS PELO DECRETO-LEI Nº 237, DE 28 FEVEREIRO DE 1967.","
    ","1","o","1","139","PL","Projeto de Lei","390","CESPVA    ","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195460","PL 1724/1973 CESPVA","1724","1973","30/11/1973","TORNA OBRIGATORIA A CRIAÇÃO DE CURSO DE ENGENHARIA DE TRANSITO PELO CONSELHO FEDERAL DE EDUCAÇÃO, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","390","CESPVA    ","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195472","PL 1725/1973 CESPVA","1725","1973","30/11/1973","DEFINE AS INFRAÇÕES PENAIS RELATIVAS A CIRCULAÇÃO DE VEICULOS, REGULA O RESPECTIVO PROCESSO E JULGAMENTO E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","390","CESPVA    ","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195287","PL 1709/1973 CESPVA","1709","1973","30/11/1973","INSTITUI O EXAME ELETROENCEFALOGRAFICO PARA MOTORISTAS PROFISSIONAIS E DETERMINA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","390","CESPVA    ","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"195299","PL 1710/1973 CESPVA","1710","1973","30/11/1973","TORNA OBRIGATORIA A INSTALAÇÃO DE REGISTRADOR DE VELOCIDADE EM ONIBUS E CAMINHÕES.","
    ","1","o","1","139","PL","Projeto de Lei","390","CESPVA    ","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO ESPECIAL DE VEÍCULOS AUTOMOTORES","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
