"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"231335","PL 6798/1982","6798","1982","02/02/1983","DISPÕE SOBRE O REGIME DE PREVIDENCIA SOCIAL DO AERONAUTA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","JOSÉ COSTA","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231382","PL 6822/1982","6822","1982","05/12/1982","PROIBE A REFERENCIA A MOEDA ESTRANGEIRA EM TEXTOS OFICIAIS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","PEDRO LAURO","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"537730","PL 6819/1982","6819","1982","03/12/1982 16:45:00","ALTERA A ESTRUTURA DA CATEGORIA FUNCIONAL DE TECNICO EM COMUNICAÇÃO SOCIAL DO GRUPO-OUTRAS ATIVIDADES DE NIVEL SUPERIOR, DO QUADRO PERMANENTE DO SENADO FEDERAL E DA OUTRAS PROVIDENCIAS. ","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","99",".","99",".","Senado Federal - Comissão Diretora","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"231363","PL 6812/1982","6812","1982","03/12/1982","PROIBE O USO DE TERMINOLOGIA ESTRANGEIRA EM TEXTOS OFICIAIS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","PEDRO LAURO","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231365","PL 6813/1982","6813","1982","03/12/1982","DISPÕE SOBRE FIXAÇÃO DE CRITERIO PARA O REAJUSTE DE ANUIDADES ESCOLARES, E DA OUTRAS PROVIDENCIAS.","NÃO PODENDO SER SUPERIORES A CINQUENTA POR CENTO DA VARIAÇÃO DAS (ORTN) E ESTE CRITERIO VIGORARA PELO PRAZO MINIMO DE 03 ANOS).","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","FRANCISCO LIBARDONI","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231367","PL 6814/1982","6814","1982","03/12/1982","INTRODUZ ALTERAÇÕES NA LEI Nº 6.649, DE 16 DE MAIO DE 1979, DISPONDO SOBRE O REAJUSTE DO ALUGUEL NAS LOCAÇÕES RESIDENCIAIS.","LIMITANDO EM CINQUENTA POR CENTO DO VALOR DA (ORTN) PARA A CORREÇÃO MONETARIA E O REAJUSTE DO ALUGUEL.","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","FRANCISCO LIBARDONI","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231369","PL 6815/1982","6815","1982","03/12/1982","DETERMINA LIMITE PARA O REAJUSTAMENTO DO VALOR DAS TARIFAS DE ENERGIA ELETRICA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","FRANCISCO LIBARDONI","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231371","PL 6816/1982","6816","1982","03/12/1982","TORNA ABATIVEL, NA DECLARAÇÃO DO IMPOSTO DE RENDA DE PESSOA FISICA, A PARCELA DA CONTRIBUIÇÃO PREVIDENCIARIA REFERENTE AO EMPREGADO DOMESTICO, PAGA PELO EMPREGADOR.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","EDSON VIDIGAL","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231373","PL 6817/1982","6817","1982","03/12/1982","INSTITUI A CONTRIBUIÇÃO DE IMPORTAÇÃO DE TECNOLOGIAS E BENS ESTRATEGICOS, CRIA O FUNDO ESTRATEGICO DE DESENVOLVIMENTO, DESTINADO A FOMENTAR O DESENVOLVIMENTO DE TECNOLOGIA NACIONAL EM AREAS ESTRATEGICAS, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","BENTO GONÇALVES","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"231375","PL 6818/1982","6818","1982","03/12/1982","DISPÕE SOBRE A DEDUÇÃO DO LUCRO REAL, PARA EFEITO DO CALCULO DO IMPOSTO DE RENDA DE PESSOA JURIDICA, DE VALORES RESULTANTES DA APLICAÇÃO DE PERCENTUAIS QUE ESPECIFICA SOBRE DESPESAS EFETUADAS NA EXECUÇÃO DE PROGRAMAS E ATIVIDADES DE DESENVOLVIMENTO TECNOLOGICO E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","BENTO GONÇALVES","
      ","147","NI        ","NI","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
