"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"224402","PL 4794/1958","4794","1958","29/12/1958","CONCEDE ISENÇÃO DE DIREITOS E TAXAS ADUANEIRAS AOS OBJETOS TRAZIDOS PELOS MISSIONARIOS CAPUCHINHOS DA CUSTODIA DO MARANHÃO E DESTINADOS A PRELAZIA GRAJAU.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","LISTER CALDAS","
      ","127","PSD       ","MA","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224409","PL 4795/1958","4795","1958","29/12/1958","RETIFICA, SEM ALTERAÇÃO DE DESPESA, O ORÇAMENTO GERAL DA UNIÃO PARA O EXERCICIO DE 1958.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","ANTUNES DE OLIVEIRA","
      ","136","PTB       ","AM","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224335","PL 4786/1958","4786","1958","23/12/1958","TRANSFORMA EM EXTRANUMERARIO-MENSALISTA O PESSOAL DO ESTABELECIMENTO COMERCIAL DE MATERIAL DE INTENDENCIA DO MINISTERIO DA GUERRA, ADMITIDO A CONTA DE ECONOMIAS ADMINISTRATIVAS E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"224344","PL 4787/1958","4787","1958","23/12/1958","REVOGA A LEI 1802, DE 05 DE JANEIRO DE 1953, QUE DEFINE OS CRIMES CONTRA O ESTADO E A ORDEM POLITICA E SOCIAL, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SEIXAS DORIA","
      ","189","UDN       ","SE","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224352","PL 4788/1958","4788","1958","23/12/1958","CONCEDE CARTA DE SEGUNDO COMISSARIO AOS ANTIGOS PRATICANTES DE COMISSARIO, DESDE QUE TENHAM SIDO DEVIDAMENTE DIPLOMADOS, POR EXAME NA CAPITANIA DOS PORTOS DO DISTRITO FEDERAL, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CHAGAS FREITAS","
      ","185","PSP       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224360","PL 4789/1958","4789","1958","23/12/1958","DISPÕE SOBRE A FORMAÇÃO DE FISIOTERAPEUTAS, TERAPEUTAS OCUPACIONAIS E DE LICENCIADOS EM REABILITAÇÃO, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","PORTUGAL TAVARES","
      ","168","PR        ","PR","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224369","PL 4790/1958","4790","1958","23/12/1958","CONCEDE O AUXILIO DE Cr$ 4.000.000,00 AO MUNICIPIO DE SÃO BENTO DO UNA, EM PERNAMBUCO, PARA AS COMEMORAÇÕES DE SEU CENTENARIO.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","ARRUDA CAMARA","
      ","102","PDC       ","PE","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224377","PL 4791/1958","4791","1958","23/12/1958","ALTERA A LEGISLAÇÃO DO IMPOSTO DE RENDA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","DANIEL FARACO","
      ","127","PSD       ","RS","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"224386","PL 4792/1958","4792","1958","23/12/1958","CONCEDE AOS TRITICULTORES DOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANA, A LIBERAÇÃO DA SAFRA 1958-59, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","UNIRIO MACHADO","
      ","136","PTB       ","RS","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"224326","PL 4785/1958","4785","1958","18/12/1958","DA NOVA REDAÇÃO AO ARTIGO TERCEIRO DA LEI 3205, DE 25 DE JULHO DE 1957, SOBRE APROVEITAMENTO DE SERVIDORES NOS CARGOS DE TESOUREIROS-AUXILIARES.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CAMPOS VERGAL","
      ","185","PSP       ","SP","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224317","PL 4784/1958","4784","1958","13/12/1958","ISENTA A RADIO TELEVISÃO PAULISTA DE IMPOSTOS DE IMPORTAÇÃO E DE CONSUMO.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"224095","PL 4757/1958","4757","1958","12/12/1958","ALTERA A LEI 1393, DE 12 DE JULHO DE 1951, QUE REGULA A APLICAÇÃO DA COTA DE QUE TRATA O ARTIGO 15, PARAGRAFO QUARTO, DA CONSTITUIÇÃO FEDERAL.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224102","PL 4758/1958","4758","1958","12/12/1958","ALTERA A TABELA ORDINARIA DE EXTRANUMERARIOS-MENSALISTAS PARA O SERVIÇO DE COLETORIAS FEDERAIS, PREVISTA NO ARTIGO 78 E PARAGRAFO UNICO DA LEI 1293, DE 27 DE DEZEMBRO 1950, QUE REORGANIZA O SERVIÇO DE INSPEÇÃO DE COLETORIAS FEDERAIS, E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224224","PL 4773/1958","4773","1958","12/12/1958","AUTORIZA O PODER EXECUTIVO A TRANSFORMAR EM FUNDAÇÃO O SERVIÇO ESPECIAL DE SAUDE PUBLICA E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"224233","PL 4774/1958","4774","1958","12/12/1958","AUTORIZA A REDE FERROVIARIA FEDERAL S/A A VENDER OS TERRENOS DE SUA PROPRIEDADE NA ILHA DA CONCEIÇÃO, EM NITEROI, ESTADO DO RIO DE JANEIRO, AOS SEUS ATUAIS OCUPANTES.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CELSO PEÇANHA","
      ","136","PTB       ","RJ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224241","PL 4775/1958","4775","1958","12/12/1958","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA EDUCAÇÃO, O CREDITO ESPECIAL DE Cr$ 10.000.000,00 COMO AUXILIO A PROVINCIA CARMELITANA FLUMINENSE, SOCIEDADE CIVIL RELIGIOSA DE BENEFICIENCIA, EDUCAÇÃO E ASSISTENCIA SOCIAL.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","VASCO FILHO","
      ","189","UDN       ","BA","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224249","PL 4776/1958","4776","1958","12/12/1958","ACRESCENTA DISPOSITIVO A LEI 3322, DE 26 DE NOVEMBRO DE 1957, QUE ESTABELECE EM NOVOS MOLDES E APOSENTADORIA ORDINARIA, DISPÕE SOBRE A APOSENTADORIA POR INVALIDEZ DOS TRABALHADORES VINCULADOS AO INSTITUTO DE APOSENTADORIA E PENSÕES DOS BANCARIOS E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CLAUDIO LEITE","
      ","189","UDN       ","PB","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224257","PL 4777/1958","4777","1958","12/12/1958","CONCEDE AUXILIO DE Cr$ 2.500.000,00 AO CENTRO SOCIAL CRISTO REDENTOR, NESTA CAPITAL, E AUTORIZA O PODER EXECUTIVO A ABRIR O CREDITO ESPECIAL PARA AQUELE FIM.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","FONSECA E SILVA","
      ","127","PSD       ","GO","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224266","PL 4778/1958","4778","1958","12/12/1958","TORNA EXTENSIVOS AOS SUBOFICIAIS E SARGENTOS DA AERONAUTICA, ORIUNDOS DO MINISTERIO DA MARINHA, O DISPOSTO NOS ARTIGOS PRIMEIRO E SEGUNDO DA LEI 3345/57.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","BENJAMIN FARAH","
      ","127","PSD       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224275","PL 4779/1958","4779","1958","12/12/1958","CONCEDE O AUXILIO DE Cr$ 6.000.000,00 PARA O ABASTECIMENTO D'AGUA DE ARARUAMA, ESTADO DO RIO DE JANEIRO, E AUTORIZA ABERTURA DO CREDITO ESPECIAL PARA AQUELE FIM.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CELSO PEÇANHA","
      ","136","PTB       ","RJ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"224284","PL 4780/1958","4780","1958","12/12/1958","AUTORIZA O INSTITUTO DO AÇUCAR E DO ALCOOL A PROMOVER AS MEDIDAS NECESSARIAS A DEFESA DA PRODUÇÃO AGUARDENTEIRA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","ULYSSES GUIMARÃES","
      ","127","PSD       ","SP","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
