"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"186463","PL 1046/1949","1046","1949","17/11/1959","CONCEDE O TITULO DE MEDICO VETERINARIO AOS DIPLOMADOS PELA ESCOLA NACIONAL DE VETERINARIA E ESTABELECIMENTOS CONGENERES RECONHECIDOS PELO GOVERNO FEDERAL.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","EDUARDO DUVIVIER","
      ","127","PSD       ","RJ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"191864","PL 1417/1949","1417","1949","27/03/1950","CONCEDE AUXÍLIO AO SINDICATO DOS TRABALHADORES NA INDÚSTRIA DO AÇÚCAR, NO ESTADO DE PERNAMBUCO.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","GILBERTO FREIRE","
      ","189","UDN       ","PE","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"191785","PL 1411/1949 CTC","1411","1949","09/03/1950","AUTORIZA O TRIBUNAL DE CONTAS A REGISTRAR O ACORDO CELEBRADO ENTRE O GOVERNO DA UNIÃO E A COMPANHIA DOCAS DE IMBITUBA PARA A EXPLORAÇÃO NACIONAL DE AVICULTURA, SOB REGIME DE COOPERAÇÃO.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"190227","PL 1294/1949","1294","1949","03/02/1950","FIXA A DIVISÃO ADMINISTRATIVA E JUDICIARIA DO TERRITORIO FEDERAL DE RIO BRANCO E ABRE CREDITO ESPECIAL DE Cr$ 332.880,00.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"190031","PL 1279/1949","1279","1949","30/01/1950","CONCEDE A PENSÃO ESPECIAL DE Cr$ 3.000,00 MENSAIS A CATARINA VIRGOLINO DE CAMPOS, VIUVA DE HUMBERTO DE CAMPOS E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","Poder Executivo","
      ","
      ","
      ","
      ","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"189747","PL 1258/1949 CTC","1258","1949","25/01/1950","AUTORIZA O TRIBUNAL DE CONTAS A REGISTRAR O TERMO DE CONTRATO CELEBRADO ENTRE O MINISTERIO DA GUERRA E AS FILHAS DE CARIDADE DE SÃO VICENTE DE PAULO, PARA PRESTAÇÃO DE SERVIÇOS DE ENFERMAGEM NO HOSPITAL DE FORTALEZA, NO CEARA.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"189773","PL 1260/1949 CTC","1260","1949","25/01/1950","MANTEM A DECISÃO DO TRIBUNAL DE CONTAS, QUE RECUSOU REGISTRO AO TERMO DE CONTRATO CELEBRADO ENTRE O MINISTERIO DA EDUCAÇÃO E SAUDE E A FIRMA CONSTRUTORA J. PATRICIO LIMITADA, PARA OBRAS DE PEQUENO VULTO NO BIOTERIO DO INSTITUTO OSWALDO CRUZ.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"189787","PL 1261/1949 CTC","1261","1949","25/01/1950","APROVA A DECISÃO DO TRIBUNAL DE CONTAS QUE RECUSOU REGISTRO AO CONTRATO CELEBRADO ENTRE O MINISTERIO DA GUERRA E O DR. AUGUSTO ELPIDIO BOAMORTE PARA DESEMPENHAR A FUNÇÃO DE PROFESSOR DE INGLES NA ESCOLA SUPERIOR DO EXERCITO.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"189666","PL 1252/1949 CTC","1252","1949","24/01/1950","AUTORIZA O TRIBUNAL DE CONTAS A REGISTRAR O CONTRATO FIRMADO ENTRE O MINISTERIO DA AERONAUTICA E A EMPRESA DE VIAÇÃO AEREA SANTOS DUMONT, PARA EXPLORAÇÃO DA LINHA AEREA RIO DE JANEIRO - RECIFE.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"189435","PL 1236/1949 CTC","1236","1949","20/01/1950","APROVA A DECISÃO DO TRIBUNAL DE CONTAS QUE RECUSOU REGISTRO AO CONTRATO CELEBRADO PELA CAIXA DE AMORTIZAÇÃO COM THOMAS DE LA RUE & CAMPANY LIMITED, PARA FORNECIMENTO DE NOTAS DE PAPEL MOEDA.","
    ","1","o","1","139","PL","Projeto de Lei","371","CTC       ","COMISSÃO DE TOMADA DE CONTAS","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COMISSÃO DE TOMADA DE CONTAS","
      ","
      ","
      ","
      ","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
