"id","nome","numero","ano","datApresentacao","txtEmenta","txtExplicacaoEmenta","qtdAutores","indGenero","qtdOrgaosComEstado","tipoProposicao.id","tipoProposicao.sigla","tipoProposicao.nome","orgaoNumerador.id","orgaoNumerador.sigla","orgaoNumerador.nome","codRegime","txtRegime","apreciacao.id","txtApreciacao","txtNomeAutor","idecadastro","codPartido","txtSiglaPartido","txtSiglaUF","datDespacho","txtDespacho","situacao.id","situacao.descricao","codOrgaoEstado","siglaOrgaoEstado","codProposicaoPrincipal","proposicaoPrincipal"
"214557","PL 3637/1957","3637","1957","15/12/1957","CRIA A ORDEM DOS PROFESSORES DO BRASIL E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","JOSE MULLER","
      ","136","PTB       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214567","PL 3638/1957","3638","1957","15/12/1957","REGULA A DISTRIBUIÇÃO DE TRABALHO PELOS SINDICATOS QUE FORNECEM MÃO-DE-OBRA PARA A EXECUÇÃO EVENTUAL DE SERVIÇOS E DA OUTRAS PROVIDENCIAS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","CARLOS LACERDA","
      ","189","UDN       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214575","PL 3639/1957","3639","1957","15/12/1957","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA SAUDE, UM CREDITO ESPECIAL DE Cr$ 2.000.000,00, DESTINADO A CRUZADA PAULISTA DE ASSISTENCIA AOS TUBERCULOSOS, DE SÃO PAULO.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","ALFREDO PALERMO","
      ","102","PDC       ","SP","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214585","PL 3640/1957","3640","1957","15/12/1957","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA EDUCAÇÃO E CULTURA, O CREDITO ESPECIAL DE Cr$ 5.000.000,00, DESTINADO A AUXILIAR O INSTITUTO N.S. DE LOURDES, DE BRUSQUE, E O INSTITUTO DE ASSISTENCIA SOCIAL, FORMAÇÃO E CULTURA DO MUNICIPIO DE TUBARÃO, AMBOS EM SANTA CATARINA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","LEOBERTO LEAL","
      ","127","PSD       ","SC","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"214595","PL 3641/1957","3641","1957","15/12/1957","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA JUSTIÇA E NEGOCIOS INTERIORES, O CREDITO ESPECIAL DE Cr$ 3.000.000,00, PARA AUXILIAR A REALIZAÇÃO DOS FESTEJOS COMEMORATIVOS DO PRIMEIRO CENTENARIO DO MUNICIPIO DE QUARAI, NO RIO GRANDE DO SUL.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","COELHO DE SOUZA","
      ","110","PL        ","RS","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214604","PL 3642/1957","3642","1957","15/12/1957","RELEVA A PRESCRIÇÃO EM QUE INCORREU O DIREITO A REFORMA, POR INCAPACIDADE FISICA, DO EX-SARGENTO DO EXERCITO ISAIAS ALCANTARA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","BENJAMIN FARAH","
      ","185","PSP       ","DF","
      ","
      ","1140","Transformado em Norma Jurídica","4","MESA      ","0","
        "
"214613","PL 3643/1957","3643","1957","15/12/1957","ESTABELECE NORMAS PARA O PAGAMENTO AS EMPRESAS AEREAS, MARITIMAS E TERRESTRES.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SERGIO MAGALHÃES","
      ","136","PTB       ","DF","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214623","PL 3644/1957","3644","1957","15/12/1957","CRIA, NA CIDADE DE MONTES CLAROS, UMA FACULDADE FEDERAL DE MEDICINA, VINCULADA A UNIVERSIDADE DE MINAS GERAIS.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","PLINIO RIBEIRO","
      ","127","PSD       ","MG","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214631","PL 3645/1957","3645","1957","15/12/1957","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA EDUCAÇÃO E CULTURA, O CREDITO ESPECIAL DE Cr$ 2.000.000,00, DESTINADO A CONSTRUÇÃO DE UM HOSPITAL, NA COLONIA AGRICOLA DE DOURADOS, MATO GROSSO.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","SALDANHA DERZI","
      ","189","UDN       ","MT","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
"214640","PL 3646/1957","3646","1957","15/12/1957","AUTORIZA O PODER EXECUTIVO A ABRIR, PELO MINISTERIO DA EDUCAÇÃO E CULTURA, O CREDITO ESPECIAL DE Cr$ 2.000.000,00, COMO AUXILIO AO EDUCANDARIO GRATUITO DE SANTA MARIA.","
    ","1","o","1","139","PL","Projeto de Lei","180","PLEN      ","PLENÁRIO","14","Ordinária (Art. 151, III, RICD)","5","Proposição Sujeita à Apreciação do Plenário","ARMANDO LAGES","
      ","189","UDN       ","AL","
      ","
      ","923","Arquivada","4","MESA      ","0","
        "
